DateTime,tramo_power,tramo_energy,power,price,energy_cost,power_cost_by_kW,power_cost,cost
18-Nov-2013 11:00:00,1,1,116,0.1,0.0116,0.0034875,0.453375,0.464975
18-Nov-2013 12:00:00,1,1,126,0.1,0.0126,0.0034875,0.453375,0.465975
18-Nov-2013 13:00:00,1,1,123,0.1,0.0123,0.0034875,0.453375,0.465675
18-Nov-2013 14:00:00,1,2,120,0.05,0.006,0.0034875,0.453375,0.459375
18-Nov-2013 15:00:00,1,2,109,0.05,0.00545,0.0034875,0.453375,0.458825
18-Nov-2013 16:00:00,1,2,105,0.05,0.00525,0.0034875,0.453375,0.458625
18-Nov-2013 17:00:00,1,2,99,0.05,0.00495,0.0034875,0.453375,0.458325
18-Nov-2013 18:00:00,1,1,99,0.1,0.0099,0.0034875,0.453375,0.463275
18-Nov-2013 19:00:00,1,1,93,0.1,0.0093,0.0034875,0.453375,0.462675
18-Nov-2013 20:00:00,1,1,87,0.1,0.0087,0.0034875,0.453375,0.462075
18-Nov-2013 21:00:00,1,1,78,0.1,0.0078,0.0034875,0.453375,0.461175
18-Nov-2013 22:00:00,1,2,64,0.05,0.0032,0.0034875,0.453375,0.456575
18-Nov-2013 23:00:00,1,2,51,0.05,0.00255,0.0034875,0.453375,0.455925
19-Nov-2013 00:00:00,2,3,34,0.01,0.00034,0.00295416666666667,0.259966666666667,0.260306666666667
19-Nov-2013 01:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
19-Nov-2013 02:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
19-Nov-2013 03:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
19-Nov-2013 04:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
19-Nov-2013 05:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
19-Nov-2013 06:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
19-Nov-2013 07:00:00,1,3,43,0.01,0.00043,0.0034875,0.453375,0.453805
19-Nov-2013 08:00:00,1,2,63,0.05,0.00315,0.0034875,0.453375,0.456525
19-Nov-2013 09:00:00,1,2,75,0.05,0.00375,0.0034875,0.453375,0.457125
19-Nov-2013 10:00:00,1,1,91,0.1,0.0091,0.0034875,0.453375,0.462475
19-Nov-2013 11:00:00,1,1,99,0.1,0.0099,0.0034875,0.453375,0.463275
19-Nov-2013 12:00:00,1,1,102,0.1,0.0102,0.0034875,0.453375,0.463575
19-Nov-2013 13:00:00,1,1,111,0.1,0.0111,0.0034875,0.453375,0.464475
19-Nov-2013 14:00:00,1,2,106,0.05,0.0053,0.0034875,0.453375,0.458675
19-Nov-2013 15:00:00,1,2,101,0.05,0.00505,0.0034875,0.453375,0.458425
19-Nov-2013 16:00:00,1,2,97,0.05,0.00485,0.0034875,0.453375,0.458225
19-Nov-2013 17:00:00,1,2,92,0.05,0.0046,0.0034875,0.453375,0.457975
19-Nov-2013 18:00:00,1,1,84,0.1,0.0084,0.0034875,0.453375,0.461775
19-Nov-2013 19:00:00,1,1,83,0.1,0.0083,0.0034875,0.453375,0.461675
19-Nov-2013 20:00:00,1,1,77,0.1,0.0077,0.0034875,0.453375,0.461075
19-Nov-2013 21:00:00,1,1,70,0.1,0.007,0.0034875,0.453375,0.460375
19-Nov-2013 22:00:00,1,2,54,0.05,0.0027,0.0034875,0.453375,0.456075
19-Nov-2013 23:00:00,1,2,42,0.05,0.0021,0.0034875,0.453375,0.455475
20-Nov-2013 00:00:00,2,3,34,0.01,0.00034,0.00295416666666667,0.259966666666667,0.260306666666667
20-Nov-2013 01:00:00,2,3,28,0.01,0.00028,0.00295416666666667,0.259966666666667,0.260246666666667
20-Nov-2013 02:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
20-Nov-2013 03:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
20-Nov-2013 04:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
20-Nov-2013 05:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
20-Nov-2013 06:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
20-Nov-2013 07:00:00,1,3,42,0.01,0.00042,0.0034875,0.453375,0.453795
20-Nov-2013 08:00:00,1,2,58,0.05,0.0029,0.0034875,0.453375,0.456275
20-Nov-2013 09:00:00,1,2,82,0.05,0.0041,0.0034875,0.453375,0.457475
20-Nov-2013 10:00:00,1,1,95,0.1,0.0095,0.0034875,0.453375,0.462875
20-Nov-2013 11:00:00,1,1,110,0.1,0.011,0.0034875,0.453375,0.464375
20-Nov-2013 12:00:00,1,1,105,0.1,0.0105,0.0034875,0.453375,0.463875
20-Nov-2013 13:00:00,1,1,115,0.1,0.0115,0.0034875,0.453375,0.464875
20-Nov-2013 14:00:00,1,2,106,0.05,0.0053,0.0034875,0.453375,0.458675
20-Nov-2013 15:00:00,1,2,102,0.05,0.0051,0.0034875,0.453375,0.458475
20-Nov-2013 16:00:00,1,2,93,0.05,0.00465,0.0034875,0.453375,0.458025
20-Nov-2013 17:00:00,1,2,91,0.05,0.00455,0.0034875,0.453375,0.457925
20-Nov-2013 18:00:00,1,1,86,0.1,0.0086,0.0034875,0.453375,0.461975
20-Nov-2013 19:00:00,1,1,84,0.1,0.0084,0.0034875,0.453375,0.461775
20-Nov-2013 20:00:00,1,1,83,0.1,0.0083,0.0034875,0.453375,0.461675
20-Nov-2013 21:00:00,1,1,76,0.1,0.0076,0.0034875,0.453375,0.460975
20-Nov-2013 22:00:00,1,2,62,0.05,0.0031,0.0034875,0.453375,0.456475
20-Nov-2013 23:00:00,1,2,47,0.05,0.00235,0.0034875,0.453375,0.455725
21-Nov-2013 00:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
21-Nov-2013 01:00:00,2,3,31,0.01,0.00031,0.00295416666666667,0.259966666666667,0.260276666666667
21-Nov-2013 02:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
21-Nov-2013 03:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
21-Nov-2013 04:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
21-Nov-2013 05:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
21-Nov-2013 06:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
21-Nov-2013 07:00:00,1,3,48,0.01,0.00048,0.0034875,0.453375,0.453855
21-Nov-2013 08:00:00,1,2,64,0.05,0.0032,0.0034875,0.453375,0.456575
21-Nov-2013 09:00:00,1,2,82,0.05,0.0041,0.0034875,0.453375,0.457475
21-Nov-2013 10:00:00,1,1,93,0.1,0.0093,0.0034875,0.453375,0.462675
21-Nov-2013 11:00:00,1,1,110,0.1,0.011,0.0034875,0.453375,0.464375
21-Nov-2013 12:00:00,1,1,113,0.1,0.0113,0.0034875,0.453375,0.464675
21-Nov-2013 13:00:00,1,1,111,0.1,0.0111,0.0034875,0.453375,0.464475
21-Nov-2013 14:00:00,1,2,108,0.05,0.0054,0.0034875,0.453375,0.458775
21-Nov-2013 15:00:00,1,2,96,0.05,0.0048,0.0034875,0.453375,0.458175
21-Nov-2013 16:00:00,1,2,96,0.05,0.0048,0.0034875,0.453375,0.458175
21-Nov-2013 17:00:00,1,2,91,0.05,0.00455,0.0034875,0.453375,0.457925
21-Nov-2013 18:00:00,1,1,84,0.1,0.0084,0.0034875,0.453375,0.461775
21-Nov-2013 19:00:00,1,1,78,0.1,0.0078,0.0034875,0.453375,0.461175
21-Nov-2013 20:00:00,1,1,78,0.1,0.0078,0.0034875,0.453375,0.461175
21-Nov-2013 21:00:00,1,1,64,0.1,0.0064,0.0034875,0.453375,0.459775
21-Nov-2013 22:00:00,1,2,55,0.05,0.00275,0.0034875,0.453375,0.456125
21-Nov-2013 23:00:00,1,2,42,0.05,0.0021,0.0034875,0.453375,0.455475
22-Nov-2013 00:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
22-Nov-2013 01:00:00,2,3,31,0.01,0.00031,0.00295416666666667,0.259966666666667,0.260276666666667
22-Nov-2013 02:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
22-Nov-2013 03:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
22-Nov-2013 04:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
22-Nov-2013 05:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
22-Nov-2013 06:00:00,2,3,40,0.01,0.0004,0.00295416666666667,0.259966666666667,0.260366666666667
22-Nov-2013 07:00:00,1,3,43,0.01,0.00043,0.0034875,0.453375,0.453805
22-Nov-2013 08:00:00,1,2,61,0.05,0.00305,0.0034875,0.453375,0.456425
22-Nov-2013 09:00:00,1,2,80,0.05,0.004,0.0034875,0.453375,0.457375
22-Nov-2013 10:00:00,1,1,105,0.1,0.0105,0.0034875,0.453375,0.463875
22-Nov-2013 11:00:00,1,1,111,0.1,0.0111,0.0034875,0.453375,0.464475
22-Nov-2013 12:00:00,1,1,116,0.1,0.0116,0.0034875,0.453375,0.464975
22-Nov-2013 13:00:00,1,1,115,0.1,0.0115,0.0034875,0.453375,0.464875
22-Nov-2013 14:00:00,1,2,116,0.05,0.0058,0.0034875,0.453375,0.459175
22-Nov-2013 15:00:00,1,2,109,0.05,0.00545,0.0034875,0.453375,0.458825
22-Nov-2013 16:00:00,1,2,88,0.05,0.0044,0.0034875,0.453375,0.457775
22-Nov-2013 17:00:00,1,2,87,0.05,0.00435,0.0034875,0.453375,0.457725
22-Nov-2013 18:00:00,1,1,81,0.1,0.0081,0.0034875,0.453375,0.461475
22-Nov-2013 19:00:00,1,1,85,0.1,0.0085,0.0034875,0.453375,0.461875
22-Nov-2013 20:00:00,1,1,75,0.1,0.0075,0.0034875,0.453375,0.460875
22-Nov-2013 21:00:00,1,1,68,0.1,0.0068,0.0034875,0.453375,0.460175
22-Nov-2013 22:00:00,1,2,55,0.05,0.00275,0.0034875,0.453375,0.456125
22-Nov-2013 23:00:00,1,2,47,0.05,0.00235,0.0034875,0.453375,0.455725
23-Nov-2013 00:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
23-Nov-2013 01:00:00,2,3,36,0.01,0.00036,0.00295416666666667,0.259966666666667,0.260326666666667
23-Nov-2013 02:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
23-Nov-2013 03:00:00,2,3,52,0.01,0.00052,0.00295416666666667,0.259966666666667,0.260486666666667
23-Nov-2013 04:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
23-Nov-2013 05:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Nov-2013 06:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Nov-2013 07:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
23-Nov-2013 08:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Nov-2013 09:00:00,2,3,53,0.01,0.00053,0.00295416666666667,0.259966666666667,0.260496666666667
23-Nov-2013 10:00:00,2,3,62,0.01,0.00062,0.00295416666666667,0.259966666666667,0.260586666666667
23-Nov-2013 11:00:00,2,3,58,0.01,0.00058,0.00295416666666667,0.259966666666667,0.260546666666667
23-Nov-2013 12:00:00,2,3,58,0.01,0.00058,0.00295416666666667,0.259966666666667,0.260546666666667
23-Nov-2013 13:00:00,2,3,57,0.01,0.00057,0.00295416666666667,0.259966666666667,0.260536666666667
23-Nov-2013 14:00:00,2,3,59,0.01,0.00059,0.00295416666666667,0.259966666666667,0.260556666666667
23-Nov-2013 15:00:00,2,3,57,0.01,0.00057,0.00295416666666667,0.259966666666667,0.260536666666667
23-Nov-2013 16:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
23-Nov-2013 17:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
23-Nov-2013 18:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
23-Nov-2013 19:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
23-Nov-2013 20:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
23-Nov-2013 21:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
23-Nov-2013 22:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
23-Nov-2013 23:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
24-Nov-2013 00:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
24-Nov-2013 01:00:00,2,3,36,0.01,0.00036,0.00295416666666667,0.259966666666667,0.260326666666667
24-Nov-2013 02:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
24-Nov-2013 03:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
24-Nov-2013 04:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
24-Nov-2013 05:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
24-Nov-2013 06:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
24-Nov-2013 07:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
24-Nov-2013 08:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
24-Nov-2013 09:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
24-Nov-2013 10:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
24-Nov-2013 11:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
24-Nov-2013 12:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
24-Nov-2013 13:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
24-Nov-2013 14:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
24-Nov-2013 15:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
24-Nov-2013 16:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
24-Nov-2013 17:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
24-Nov-2013 18:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
24-Nov-2013 19:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
24-Nov-2013 20:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
24-Nov-2013 21:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
24-Nov-2013 22:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
24-Nov-2013 23:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
25-Nov-2013 00:00:00,2,3,41,0.01,0.00041,0.00295416666666667,0.259966666666667,0.260376666666667
25-Nov-2013 01:00:00,2,3,34,0.01,0.00034,0.00295416666666667,0.259966666666667,0.260306666666667
25-Nov-2013 02:00:00,2,3,51,0.01,0.00051,0.00295416666666667,0.259966666666667,0.260476666666667
25-Nov-2013 03:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
25-Nov-2013 04:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
25-Nov-2013 05:00:00,2,3,46,0.01,0.00046,0.00295416666666667,0.259966666666667,0.260426666666667
25-Nov-2013 06:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
25-Nov-2013 07:00:00,1,3,45,0.01,0.00045,0.0034875,0.453375,0.453825
25-Nov-2013 08:00:00,1,2,65,0.05,0.00325,0.0034875,0.453375,0.456625
25-Nov-2013 09:00:00,1,2,80,0.05,0.004,0.0034875,0.453375,0.457375
25-Nov-2013 10:00:00,1,1,100,0.1,0.01,0.0034875,0.453375,0.463375
25-Nov-2013 11:00:00,1,1,111,0.1,0.0111,0.0034875,0.453375,0.464475
25-Nov-2013 12:00:00,1,1,113,0.1,0.0113,0.0034875,0.453375,0.464675
25-Nov-2013 13:00:00,1,1,123,0.1,0.0123,0.0034875,0.453375,0.465675
25-Nov-2013 14:00:00,1,2,117,0.05,0.00585,0.0034875,0.453375,0.459225
25-Nov-2013 15:00:00,1,2,107,0.05,0.00535,0.0034875,0.453375,0.458725
25-Nov-2013 16:00:00,1,2,103,0.05,0.00515,0.0034875,0.453375,0.458525
25-Nov-2013 17:00:00,1,2,98,0.05,0.0049,0.0034875,0.453375,0.458275
25-Nov-2013 18:00:00,1,1,94,0.1,0.0094,0.0034875,0.453375,0.462775
25-Nov-2013 19:00:00,1,1,89,0.1,0.0089,0.0034875,0.453375,0.462275
25-Nov-2013 20:00:00,1,1,81,0.1,0.0081,0.0034875,0.453375,0.461475
25-Nov-2013 21:00:00,1,1,72,0.1,0.0072,0.0034875,0.453375,0.460575
25-Nov-2013 22:00:00,1,2,57,0.05,0.00285,0.0034875,0.453375,0.456225
25-Nov-2013 23:00:00,1,2,44,0.05,0.0022,0.0034875,0.453375,0.455575
26-Nov-2013 00:00:00,2,3,34,0.01,0.00034,0.00295416666666667,0.259966666666667,0.260306666666667
26-Nov-2013 01:00:00,2,3,32,0.01,0.00032,0.00295416666666667,0.259966666666667,0.260286666666667
26-Nov-2013 02:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
26-Nov-2013 03:00:00,2,3,39,0.01,0.00039,0.00295416666666667,0.259966666666667,0.260356666666667
26-Nov-2013 04:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
26-Nov-2013 05:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
26-Nov-2013 06:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
26-Nov-2013 07:00:00,1,3,48,0.01,0.00048,0.0034875,0.453375,0.453855
26-Nov-2013 08:00:00,1,2,65,0.05,0.00325,0.0034875,0.453375,0.456625
26-Nov-2013 09:00:00,1,2,85,0.05,0.00425,0.0034875,0.453375,0.457625
26-Nov-2013 10:00:00,1,1,102,0.1,0.0102,0.0034875,0.453375,0.463575
26-Nov-2013 11:00:00,1,1,105,0.1,0.0105,0.0034875,0.453375,0.463875
26-Nov-2013 12:00:00,1,1,111,0.1,0.0111,0.0034875,0.453375,0.464475
26-Nov-2013 13:00:00,1,1,110,0.1,0.011,0.0034875,0.453375,0.464375
26-Nov-2013 14:00:00,1,2,111,0.05,0.00555,0.0034875,0.453375,0.458925
26-Nov-2013 15:00:00,1,2,105,0.05,0.00525,0.0034875,0.453375,0.458625
26-Nov-2013 16:00:00,1,2,105,0.05,0.00525,0.0034875,0.453375,0.458625
26-Nov-2013 17:00:00,1,2,98,0.05,0.0049,0.0034875,0.453375,0.458275
26-Nov-2013 18:00:00,1,1,90,0.1,0.009,0.0034875,0.453375,0.462375
26-Nov-2013 19:00:00,1,1,87,0.1,0.0087,0.0034875,0.453375,0.462075
26-Nov-2013 20:00:00,1,1,81,0.1,0.0081,0.0034875,0.453375,0.461475
26-Nov-2013 21:00:00,1,1,79,0.1,0.0079,0.0034875,0.453375,0.461275
26-Nov-2013 22:00:00,1,2,60,0.05,0.003,0.0034875,0.453375,0.456375
26-Nov-2013 23:00:00,1,2,47,0.05,0.00235,0.0034875,0.453375,0.455725
27-Nov-2013 00:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
27-Nov-2013 01:00:00,2,3,31,0.01,0.00031,0.00295416666666667,0.259966666666667,0.260276666666667
27-Nov-2013 02:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
27-Nov-2013 03:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Nov-2013 04:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
27-Nov-2013 05:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
27-Nov-2013 06:00:00,2,3,49,0.01,0.00049,0.00295416666666667,0.259966666666667,0.260456666666667
27-Nov-2013 07:00:00,1,3,54,0.01,0.00054,0.0034875,0.453375,0.453915
27-Nov-2013 08:00:00,1,2,74,0.05,0.0037,0.0034875,0.453375,0.457075
27-Nov-2013 09:00:00,1,2,91,0.05,0.00455,0.0034875,0.453375,0.457925
27-Nov-2013 10:00:00,1,1,101,0.1,0.0101,0.0034875,0.453375,0.463475
27-Nov-2013 11:00:00,1,1,108,0.1,0.0108,0.0034875,0.453375,0.464175
27-Nov-2013 12:00:00,1,1,108,0.1,0.0108,0.0034875,0.453375,0.464175
27-Nov-2013 13:00:00,1,1,116,0.1,0.0116,0.0034875,0.453375,0.464975
27-Nov-2013 14:00:00,1,2,109,0.05,0.00545,0.0034875,0.453375,0.458825
27-Nov-2013 15:00:00,1,2,102,0.05,0.0051,0.0034875,0.453375,0.458475
27-Nov-2013 16:00:00,1,2,99,0.05,0.00495,0.0034875,0.453375,0.458325
27-Nov-2013 17:00:00,1,2,87,0.05,0.00435,0.0034875,0.453375,0.457725
27-Nov-2013 18:00:00,1,1,83,0.1,0.0083,0.0034875,0.453375,0.461675
27-Nov-2013 19:00:00,1,1,86,0.1,0.0086,0.0034875,0.453375,0.461975
27-Nov-2013 20:00:00,1,1,84,0.1,0.0084,0.0034875,0.453375,0.461775
27-Nov-2013 21:00:00,1,1,77,0.1,0.0077,0.0034875,0.453375,0.461075
27-Nov-2013 22:00:00,1,2,59,0.05,0.00295,0.0034875,0.453375,0.456325
27-Nov-2013 23:00:00,1,2,48,0.05,0.0024,0.0034875,0.453375,0.455775
28-Nov-2013 00:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
28-Nov-2013 01:00:00,2,3,35,0.01,0.00035,0.00295416666666667,0.259966666666667,0.260316666666667
28-Nov-2013 02:00:00,2,3,52,0.01,0.00052,0.00295416666666667,0.259966666666667,0.260486666666667
28-Nov-2013 03:00:00,2,3,51,0.01,0.00051,0.00295416666666667,0.259966666666667,0.260476666666667
28-Nov-2013 04:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
28-Nov-2013 05:00:00,2,3,50,0.01,0.0005,0.00295416666666667,0.259966666666667,0.260466666666667
28-Nov-2013 06:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
28-Nov-2013 07:00:00,1,3,49,0.01,0.00049,0.0034875,0.453375,0.453865
28-Nov-2013 08:00:00,1,2,73,0.05,0.00365,0.0034875,0.453375,0.457025
28-Nov-2013 09:00:00,1,2,87,0.05,0.00435,0.0034875,0.453375,0.457725
28-Nov-2013 10:00:00,1,1,101,0.1,0.0101,0.0034875,0.453375,0.463475
28-Nov-2013 11:00:00,1,1,111,0.1,0.0111,0.0034875,0.453375,0.464475
28-Nov-2013 12:00:00,1,1,117,0.1,0.0117,0.0034875,0.453375,0.465075
28-Nov-2013 13:00:00,1,1,121,0.1,0.0121,0.0034875,0.453375,0.465475
28-Nov-2013 14:00:00,1,2,107,0.05,0.00535,0.0034875,0.453375,0.458725
28-Nov-2013 15:00:00,1,2,102,0.05,0.0051,0.0034875,0.453375,0.458475
28-Nov-2013 16:00:00,1,2,98,0.05,0.0049,0.0034875,0.453375,0.458275
28-Nov-2013 17:00:00,1,2,93,0.05,0.00465,0.0034875,0.453375,0.458025
28-Nov-2013 18:00:00,1,1,97,0.1,0.0097,0.0034875,0.453375,0.463075
28-Nov-2013 19:00:00,1,1,94,0.1,0.0094,0.0034875,0.453375,0.462775
28-Nov-2013 20:00:00,1,1,81,0.1,0.0081,0.0034875,0.453375,0.461475
28-Nov-2013 21:00:00,1,1,76,0.1,0.0076,0.0034875,0.453375,0.460975
28-Nov-2013 22:00:00,1,2,65,0.05,0.00325,0.0034875,0.453375,0.456625
28-Nov-2013 23:00:00,1,2,44,0.05,0.0022,0.0034875,0.453375,0.455575
29-Nov-2013 00:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
29-Nov-2013 01:00:00,2,3,31,0.01,0.00031,0.00295416666666667,0.259966666666667,0.260276666666667
29-Nov-2013 02:00:00,2,3,47,0.01,0.00047,0.00295416666666667,0.259966666666667,0.260436666666667
29-Nov-2013 03:00:00,2,3,48,0.01,0.00048,0.00295416666666667,0.259966666666667,0.260446666666667
29-Nov-2013 04:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
29-Nov-2013 05:00:00,2,3,45,0.01,0.00045,0.00295416666666667,0.259966666666667,0.260416666666667
29-Nov-2013 06:00:00,2,3,44,0.01,0.00044,0.00295416666666667,0.259966666666667,0.260406666666667
29-Nov-2013 07:00:00,1,3,47,0.01,0.00047,0.0034875,0.453375,0.453845
29-Nov-2013 08:00:00,1,2,72,0.05,0.0036,0.0034875,0.453375,0.456975
29-Nov-2013 09:00:00,1,2,90,0.05,0.0045,0.0034875,0.453375,0.457875
29-Nov-2013 10:00:00,1,1,115,0.1,0.0115,0.0034875,0.453375,0.464875
29-Nov-2013 11:00:00,1,1,118,0.1,0.0118,0.0034875,0.453375,0.465175
29-Nov-2013 12:00:00,1,1,122,0.1,0.0122,0.0034875,0.453375,0.465575
29-Nov-2013 13:00:00,1,1,122,0.1,0.0122,0.0034875,0.453375,0.465575
29-Nov-2013 14:00:00,1,2,117,0.05,0.00585,0.0034875,0.453375,0.459225
29-Nov-2013 15:00:00,1,2,102,0.05,0.0051,0.0034875,0.453375,0.458475
29-Nov-2013 16:00:00,1,2,98,0.05,0.0049,0.0034875,0.453375,0.458275
29-Nov-2013 17:00:00,1,2,88,0.05,0.0044,0.0034875,0.453375,0.457775
29-Nov-2013 18:00:00,1,1,85,0.1,0.0085,0.0034875,0.453375,0.461875
29-Nov-2013 19:00:00,1,1,86,0.1,0.0086,0.0034875,0.453375,0.461975
29-Nov-2013 20:00:00,1,1,77,0.1,0.0077,0.0034875,0.453375,0.461075
29-Nov-2013 21:00:00,1,1,66,0.1,0.0066,0.0034875,0.453375,0.459975
29-Nov-2013 22:00:00,1,2,55,0.05,0.00275,0.0034875,0.453375,0.456125
29-Nov-2013 23:00:00,1,2,42,0.05,0.0021,0.0034875,0.453375,0.455475
30-Nov-2013 00:00:00,2,3,38,0.01,0.00038,0.00295416666666667,0.259966666666667,0.260346666666667
30-Nov-2013 01:00:00,2,3,33,0.01,0.00033,0.00295416666666667,0.259966666666667,0.260296666666667
30-Nov-2013 02:00:00,2,3,43,0.01,0.00043,0.00295416666666667,0.259966666666667,0.260396666666667
30-Nov-2013 03:00:00,2,3,42,0.01,0.00042,0.00295416666666667,0.259966666666667,0.260386666666667
